docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
330,speech,women,hes,party,identity,oppressor,am,focusing,generously,rich,looting,class,speaking,noteworthy,testament,politics,offended,congress,reverse,telling,judged,white,talking,peoples,hypocrisy,truth,join,equality,socialism,running,titled,bartered,viewpoint,venture,populist,color,feel,tired,sadly,black,included,tied,independent,focused,legislative,obliged,attention,attending,careerism,rhetoric
331,oil,paid,according,committee,guilty,larceny,paying,payments,disrepute,admitted,role,including,chair,evasion,acknowledged,companies,named,public,regime,company,tax,opium,dirty,laundering,cell,foreign,parliamentary,civil,played,money,disreputable,shell,bagman,reported,accused,former,fines,grand,sort,misleading,director,revealed,bullying,history,brokered,questioned,sounded,combative,banking,restitution
332,banks,easing,quantitative,privatization,money,central,supposed,economy,government,happening,trying,funds,helping,assets,joining,bank,financial,pension,reserves,designed,lend,help,created,titled,warfare,roads,pretense,helped,labor,public,giving,inflation,trillion,economics,spending,equities,corporate,admitted,companies,privatized,bond,grab,form,increasing,exactly,hes,bubble,war,sector,monopoly
333,biotech,investors,performing,biotechnology,emerging,healthcare,securities,basket,created,introduced,assets,elements,generated,allocated,terms,product,trailing,cap,funds,promising,mid,received,markets,individual,insatiable,top,industry,exposure,varied,flying,insured,vanilla,fund,medicines,growth,volume,duo,managers,relatively,rest,companies,frenzy,tilt,aging,read,leading,blockbuster,glance,exceptionally,shortly
334,drilled,production,million,completed,terms,oil,capital,cost,flowing,drilling,remaining,steaming,seeing,spacing,reserves,approximately,strong,resource,maybe,structure,light,including,program,included,offsetting,sanctioned,provided,tested,averaged,funding,call,promissory,expected,assets,producing,produced,industry,bit,land,cash,core,pressure,balance,flow,goal,supported,pleased,released,retaining,budget
335,times,knockoff,discarded,cant,letter,copied,dog,buildings,hate,guys,decided,organ,checked,flipping,lost,party,former,garbage,women,cheeky,politics,yer,feminism,infestation,send,neoliberalism,labor,fell,police,disk,free,email,startling,classified,farms,continuing,fight,neoliberal,corruption,true,political,forensic,local,cough,obsessed,eroded,traveled,putting,law,unarmed
336,payments,according,including,default,creditors,government,banks,saying,terms,budget,reported,telling,social,cant,ordinary,running,yesterday,expenditure,paid,debt,billion,published,financial,continuing,million,pay,discussed,surplus,minister,ie,data,primary,money,predicted,due,papers,pariah,favor,defaulted,read,funds,repay,sovereign,confiscation,various,scheduled,flawed,loan,impasse,euro
337,healthcare,loan,heterodox,provisioning,cant,em,joined,locked,corporate,macroeconomics,times,pay,industry,women,war,economics,modelling,institutions,paid,illegitimate,models,mandated,seeing,erudition,social,private,looking,paying,complex,breaking,practicing,trying,money,wont,accusing,running,greatly,providing,lend,impossible,shoes,emerging,vocally,secretary,increased,supporting,political,etc,welfare,agony
338,gasoline,according,sales,economics,gas,spending,regular,reduced,fell,spent,versus,send,national,month,overall,rose,verification,seasonally,gain,tick,average,below,overcome,turnaround,pump,code,station,auto,exclusive,drag,adjusted,elsewhere,commentary,category,monthly,nine,steady,summer,fuel,email,retail,analysis,enter,news,customer,central,economy,global,decline,policy
339,banks,central,bank,stress,firms,tumbling,inflation,pushed,companies,committee,plans,policy,rate,economics,growing,leak,data,governing,fourth,conditional,combined,analyzed,overdue,focusing,currency,capital,annual,adding,growth,exports,published,cut,monetary,tested,rejected,economy,war,arresting,joined,beyond,trying,played,blinkered,feedback,identified,filled,frightful,send,pleasing,including
340,currency,economics,exports,trying,studious,denying,central,rising,cut,foreshadow,talking,competitive,bank,surprise,rash,portend,announced,wont,spate,send,strengthening,verification,banks,record,below,low,code,rate,exclusive,wave,commentary,ensure,cycle,email,worry,war,analysis,enter,news,reason,economy,leave,global,policy,recent,term,risk,remain,the,be
341,economics,labor,spread,unemployment,fallen,gap,employment,according,keeping,looking,replaced,suggested,rate,underemployed,real,joblessness,narrowed,recession,fell,healing,percentage,fringe,stubbornly,drawing,stuck,send,reported,opportunities,unemployed,suggest,measure,remains,thoughtful,verification,unusually,commonly,persistent,expected,distance,modestly,acceleration,comply,below,policy,handful,reasonably,permanent,explanation,code,downward
342,letter,economics,investigation,leak,transparency,information,allowed,internal,hiding,cloak,leaked,embarrassing,send,accused,conceal,unacceptable,accountability,shield,verification,notion,alleged,below,breach,code,exclusive,commentary,obtain,potentially,email,analysis,enter,news,central,security,release,economy,request,global,policy,bank,provide,the,be,and,of,a,in,to,have,it
343,growth,healthcare,raised,services,quarter,third,data,fourth,spending,firms,estimate,companies,released,economics,annual,pegged,revenue,percentage,predicted,accelerating,sharply,adjusted,bookkeeping,subtraction,contributing,quarterly,prior,send,incorporated,estimated,consumer,verification,economic,seasonally,economy,revision,below,scientific,seasonal,mixed,code,reading,upward,rate,exclusive,commentary,projection,output,report,technical
344,inflation,wage,rate,economics,benchmark,accelerate,tumbling,dropped,according,pickup,absence,pushed,policy,bank,productivity,acknowledged,raise,held,falling,rise,growth,send,breathing,eating,especially,slack,inflationary,annual,central,verification,banks,oil,fade,expected,bay,below,investors,gradually,minority,code,borrowing,unemployment,exclusive,dip,commentary,sharp,extra,closely,nine,labor
345,yield,utility,utilities,priced,increasing,cheaply,spectrum,investors,companies,ie,bearish,argument,historical,mainstream,competition,viewing,created,addressed,believe,due,forward,included,trading,cheap,terms,rate,domestic,ideas,slipping,mobile,receiving,below,warpath,cemented,shifting,screaming,risk,data,dividend,factor,spike,latter,energy,flow,free,times,received,basis,actually,despite
346,firms,foreign,tax,companies,study,system,acquired,developed,systems,encouraging,released,putting,analyzed,economics,disadvantage,according,looking,gearing,corporate,instead,unusual,billion,prepared,net,instance,collapsed,involved,acquisitions,domestic,unanswered,rewrite,business,losing,relatively,rate,send,lost,failed,assets,report,worth,loosen,acquirer,remains,competitiveness,verification,complicated,line,exporter,quantify
347,companies,ratings,returned,employee,investors,identified,satisfaction,company,culture,analyzed,performing,economics,research,learned,published,dropped,inclusion,boosted,intangibles,flailing,list,trying,bad,data,correlated,economist,aggregated,money,satisfying,effective,quirk,spent,easy,loosely,managed,managerial,morale,stock,health,managers,significantly,simply,beware,improving,send,publicity,lost,workplace,satisfied,flush
348,banks,central,bank,inflation,according,economy,regional,considering,currency,reserve,providing,helping,growth,rising,appearance,board,structure,positive,stimulus,slightly,economic,rate,named,excluding,created,released,global,governor,da,analysts,economics,raising,job,raised,edged,labor,watchdog,brokering,banking,legislative,chairman,exports,oil,keeping,monetary,role,easing,governance,million,column
349,household,debt,exports,bank,central,banks,easing,growing,monetary,real,cut,growth,demand,companies,named,policy,subprime,economics,aggressive,picked,according,timidly,pushed,ignored,crisis,including,credit,exposed,economy,estate,faced,held,shoppers,engender,talking,falling,domestic,added,inflation,low,spending,cant,homes,rate,buildup,slowing,send,meeting,accommodative,onset
350,dollar,plans,exports,according,survey,emerging,released,economics,punished,strengthening,looking,economy,expect,products,professor,appreciation,growth,negative,increase,reduced,manufacturing,polled,grown,major,strengthened,giving,incorrectly,business,spending,health,sales,restraint,cooling,companies,outlook,mull,send,effect,founding,stagnation,lackluster,central,hiring,dampen,nearly,depreciate,verification,banks,midst,ugly
351,discussed,economics,banking,considering,reducing,including,facing,real,send,meeting,plans,verification,system,legislative,banks,oversight,governance,ranking,economy,below,restructure,left,legislation,burden,code,exclusive,package,commentary,listen,broad,regulatory,email,structure,shift,analysis,office,enter,news,power,central,public,comment,global,policy,bank,change,plan,financial,fair,the
352,central,scarcity,economics,bank,program,securities,banks,able,eligible,sourcing,buy,purchased,meet,headed,monthly,added,announced,wont,send,scarce,board,purchase,watchdog,verification,undoubtedly,firmly,willingness,shortage,excessive,below,respective,government,panel,resources,billion,prepared,code,exclusive,commentary,substantially,necessarily,treatment,respect,outstanding,effective,exposure,email,delivery,analysis,euro
353,released,student,owing,average,economics,whopping,doubled,according,educated,unveiled,payments,cities,dealings,companies,send,discharge,indebted,empower,tab,federal,verification,debt,below,behalf,owe,greatly,data,burden,statistics,code,bankruptcy,exclusive,collect,commentary,trillion,recession,series,email,roughly,bottom,analysis,enter,private,study,news,push,home,central,process,economy
354,noted,sovereign,banks,risen,including,holdings,euro,report,funded,debt,economics,watchdog,fragile,ignored,central,treatment,markets,headed,outlined,banking,government,exposure,falling,domestic,risk,bank,send,bond,stringent,six,currency,overwhelmingly,verification,aftermath,discounted,novel,inclusion,ranking,issuer,global,excessive,below,mitigate,past,bias,regularly,code,concept,warning,financial
355,job,labor,unemployment,unemployed,recession,rate,hiring,tended,million,voluntarily,economics,close,tally,remains,laid,quits,returned,according,looking,discouraged,leaving,report,quit,recovered,identified,filled,attached,level,providing,logging,rising,searching,services,relationship,cataloging,fell,recover,filling,below,mend,falling,beleaguered,barometer,health,slightly,market,send,opportunities,unwilling,accommodation
356,synergies,sales,stores,million,legacy,quarter,seeing,opportunities,guidance,provided,customer,brand,margin,thanks,growth,clothing,tailored,including,achieved,store,terms,half,rate,spring,baseline,gross,fourth,business,tuxedo,adding,opportunity,systems,driven,updated,product,brands,amount,expect,comp,financial,line,integration,call,expected,products,morning,weeks,costing,realized,existing
